rx_index,time_ns,softOut,rx_bit,tx_bit
17496,17502885000,46,0,0
17497,17503885000,42,0,0
17498,17504885000,-42,1,1
17499,17505885000,-42,1,1
17500,17506885000,42,0,0
17501,17507885000,46,0,0
17502,17508885000,42,0,0
17503,17509885000,-42,1,1
17504,17510885000,-42,1,1
17505,17511885000,42,0,0
17506,17512885000,40,0,0
17507,17513885000,-38,1,1
17508,17514885000,38,0,0
17509,17515885000,-40,1,1
17510,17516885000,-40,1,1
17511,17517885000,40,0,0
17512,17518885000,-40,1,1
17513,17519885000,-42,1,1
17514,17520885000,42,0,0
17515,17521885000,40,0,0
17516,17522885000,-40,1,1
17517,17523885000,40,0,0
17518,17524885000,42,0,0
17519,17525885000,-42,1,1
17520,17526885000,-40,1,1
17521,17527885000,40,0,0
17522,17528885000,-40,1,1
17523,17529885000,-46,1,1
17524,17530885000,-40,1,1
17525,17531885000,40,0,0
17526,17532885000,-40,1,1
17527,17533885000,-42,1,1
17528,17534885000,42,0,0
17529,17535885000,42,0,0
17530,17536885000,-42,1,1
17531,17537885000,-46,1,1
17532,17538885000,-46,1,1
17533,17539885000,-42,1,1
17534,17540885000,42,0,0
17535,17541885000,46,0,0
17536,17542885000,46,0,0
17537,17543885000,42,0,0
17538,17544885000,-42,1,1
17539,17545885000,-42,1,1
17540,17546885000,42,0,0
17541,17547885000,46,0,0
17542,17548885000,46,0,0
17543,17549885000,40,0,0
17544,17550885000,-40,1,1
17545,17551885000,40,0,0
17546,17552885000,40,0,0
17547,17553885000,-38,1,1
17548,17554885000,38,0,0
17549,17555885000,-40,1,1
17550,17556885000,-42,1,1
17551,17557885000,42,0,0
17552,17558885000,40,0,0
17553,17559885000,-38,1,1
17554,17560885000,38,0,0
17555,17561885000,-38,1,1
17556,17562885000,40,0,0
17557,17563885000,40,0,0
17558,17564885000,-40,1,1
17559,17565885000,40,0,0
17560,17566885000,42,0,0
17561,17567885000,-42,1,1
17562,17568885000,-46,1,1
17563,17569885000,-48,1,1
17564,17570885000,-46,1,1
17565,17571885000,-40,1,1
17566,17572885000,40,0,0
17567,17573885000,-40,1,1
17568,17574885000,-46,1,1
17569,17575885000,-48,1,1
17570,17576885000,-46,1,1
17571,17577885000,-42,1,1
17572,17578885000,42,0,0
17573,17579885000,46,0,0
17574,17580885000,40,0,0
17575,17581885000,-38,1,1
17576,17582885000,38,0,0
17577,17583885000,-40,1,1
17578,17584885000,-46,1,1
17579,17585885000,-42,1,1
17580,17586885000,42,0,0
17581,17587885000,46,0,0
17582,17588885000,46,0,0
17583,17589885000,40,0,0
17584,17590885000,-40,1,1
17585,17591885000,40,0,0
17586,17592885000,40,0,0
17587,17593885000,-40,1,1
17588,17594885000,40,0,0
17589,17595885000,46,0,0
17590,17596885000,40,0,0
17591,17597885000,-38,1,1
17592,17598885000,38,0,0
17593,17599885000,-38,1,1
17594,17600885000,40,0,0
17595,17601885000,46,0,0
17596,17602885000,40,0,0
17597,17603885000,-38,1,1
17598,17604885000,38,0,0
17599,17605885000,-40,1,1
17600,17606885000,-42,1,1
17601,17607885000,42,0,0
17602,17608885000,40,0,0
17603,17609885000,-38,1,1
17604,17610885000,38,0,0
17605,17611885000,-38,1,1
17606,17612885000,38,0,0
17607,17613885000,-40,1,1
17608,17614885000,-46,1,1
17609,17615885000,-46,1,1
17610,17616885000,-40,1,1
17611,17617885000,38,0,0
17612,17618885000,-38,1,1
17613,17619885000,40,0,0
17614,17620885000,46,0,0
17615,17621885000,46,0,0
17616,17622885000,42,0,0
17617,17623885000,-42,1,1
17618,17624885000,-42,1,1
17619,17625885000,42,0,0
17620,17626885000,42,0,0
17621,17627885000,-42,1,1
17622,17628885000,-46,1,1
17623,17629885000,-48,1,1
17624,17630885000,-48,1,1
17625,17631885000,-48,1,1
17626,17632885000,-46,1,1
17627,17633885000,-42,1,1
17628,17634885000,42,0,0
17629,17635885000,46,0,0
17630,17636885000,46,0,0
17631,17637885000,40,0,0
17632,17638885000,-38,1,1
17633,17639885000,38,0,0
17634,17640885000,-38,1,1
17635,17641885000,38,0,0
17636,17642885000,-40,1,1
17637,17643885000,-40,1,1
17638,17644885000,38,0,0
17639,17645885000,-38,1,1
17640,17646885000,38,0,0
17641,17647885000,-38,1,1
17642,17648885000,40,0,0
17643,17649885000,46,0,0
17644,17650885000,40,0,0
17645,17651885000,-38,1,1
17646,17652885000,38,0,0
17647,17653885000,-40,1,1
17648,17654885000,-46,1,1
17649,17655885000,-40,1,1
17650,17656885000,40,0,0
17651,17657885000,-40,1,1
17652,17658885000,-42,1,1
17653,17659885000,42,0,0
17654,17660885000,46,0,0
17655,17661885000,42,0,0
17656,17662885000,-42,1,1
17657,17663885000,-46,1,1
17658,17664885000,-42,1,1
17659,17665885000,42,0,0
17660,17666885000,46,0,0
17661,17667885000,40,0,0
17662,17668885000,-38,1,1
17663,17669885000,38,0,0
17664,17670885000,-40,1,1
17665,17671885000,-46,1,1
17666,17672885000,-40,1,1
17667,17673885000,40,0,0
17668,17674885000,-40,1,1
17669,17675885000,-42,1,1
17670,17676885000,42,0,0
17671,17677885000,40,0,0
17672,17678885000,-38,1,1
17673,17679885000,38,0,0
17674,17680885000,-40,1,1
17675,17681885000,-46,1,1
17676,17682885000,-42,1,1
17677,17683885000,42,0,0
17678,17684885000,46,0,0
17679,17685885000,48,0,0
17680,17686885000,48,0,0
17681,17687885000,48,0,0
17682,17688885000,48,0,0
17683,17689885000,46,0,0
17684,17690885000,40,0,0
17685,17691885000,-38,1,1
17686,17692885000,38,0,0
17687,17693885000,-40,1,1
17688,17694885000,-42,1,1
17689,17695885000,42,0,0
17690,17696885000,46,0,0
17691,17697885000,46,0,0
17692,17698885000,42,0,0
17693,17699885000,-42,1,1
17694,17700885000,-40,1,1
17695,17701885000,40,0,0
17696,17702885000,-40,1,1
17697,17703885000,-46,1,1
17698,17704885000,-48,1,1
17699,17705885000,-46,1,1
17700,17706885000,-40,1,1
17701,17707885000,40,0,0
17702,17708885000,-40,1,1
17703,17709885000,-40,1,1
17704,17710885000,38,0,0
17705,17711885000,-38,1,1
17706,17712885000,38,0,0
17707,17713885000,-38,1,1
17708,17714885000,40,0,0
17709,17715885000,40,0,0
17710,17716885000,-40,1,1
17711,17717885000,40,0,0
17712,17718885000,42,0,0
17713,17719885000,-42,1,1
17714,17720885000,-40,1,1
17715,17721885000,38,0,0
17716,17722885000,-38,1,1
17717,17723885000,40,0,0
17718,17724885000,46,0,0
17719,17725885000,48,0,0
17720,17726885000,46,0,0
17721,17727885000,40,0,0
17722,17728885000,-40,1,1
17723,17729885000,40,0,0
17724,17730885000,46,0,0
17725,17731885000,46,0,0
17726,17732885000,40,0,0
17727,17733885000,-38,1,1
17728,17734885000,38,0,0
17729,17735885000,-40,1,1
17730,17736885000,-46,1,1
17731,17737885000,-40,1,1
17732,17738885000,38,0,0
17733,17739885000,-38,1,1
17734,17740885000,40,0,0
17735,17741885000,46,0,0
17736,17742885000,40,0,0
17737,17743885000,-40,1,1
17738,17744885000,40,0,0
17739,17745885000,46,0,0
17740,17746885000,40,0,0
17741,17747885000,-40,1,1
17742,17748885000,40,0,0
17743,17749885000,40,0,0
17744,17750885000,-38,1,1
17745,17751885000,38,0,0
17746,17752885000,-38,1,1
17747,17753885000,40,0,0
17748,17754885000,40,0,0
17749,17755885000,-38,1,1
17750,17756885000,38,0,0
17751,17757885000,-38,1,1
17752,17758885000,38,0,0
17753,17759885000,-38,1,1
17754,17760885000,40,0,0
17755,17761885000,42,0,0
17756,17762885000,-42,1,1
17757,17763885000,-42,1,1
17758,17764885000,42,0,0
17759,17765885000,46,0,0
17760,17766885000,48,0,0
17761,17767885000,46,0,0
17762,17768885000,40,0,0
17763,17769885000,-38,1,1
17764,17770885000,38,0,0
17765,17771885000,-38,1,1
17766,17772885000,38,0,0
17767,17773885000,-40,1,1
17768,17774885000,-40,1,1
17769,17775885000,38,0,0
17770,17776885000,-38,1,1
17771,17777885000,40,0,0
17772,17778885000,42,0,0
17773,17779885000,-42,1,1
17774,17780885000,-46,1,1
17775,17781885000,-46,1,1
17776,17782885000,-40,1,1
17777,17783885000,38,0,0
17778,17784885000,-38,1,1
17779,17785885000,40,0,0
17780,17786885000,46,0,0
17781,17787885000,42,0,0
17782,17788885000,-42,1,1
17783,17789885000,-42,1,1
17784,17790885000,42,0,0
17785,17791885000,46,0,0
17786,17792885000,48,0,0
17787,17793885000,46,0,0
17788,17794885000,42,0,0
17789,17795885000,-42,1,1
17790,17796885000,-40,1,1
17791,17797885000,40,0,0
17792,17798885000,-40,1,1
17793,17799885000,-42,1,1
17794,17800885000,42,0,0
17795,17801885000,46,0,0
17796,17802885000,42,0,0
17797,17803885000,-42,1,1
17798,17804885000,-46,1,1
17799,17805885000,-46,1,1
17800,17806885000,-40,1,1
17801,17807885000,40,0,0
17802,17808885000,-40,1,1
17803,17809885000,-46,1,1
17804,17810885000,-40,1,1
17805,17811885000,40,0,0
17806,17812885000,-40,1,1
17807,17813885000,-40,1,1
17808,17814885000,38,0,0
17809,17815885000,-38,1,1
17810,17816885000,38,0,0
17811,17817885000,-38,1,1
17812,17818885000,38,0,0
17813,17819885000,-40,1,1
17814,17820885000,-46,1,1
17815,17821885000,-48,1,1
17816,17822885000,-46,1,1
17817,17823885000,-42,1,1
17818,17824885000,42,0,0
17819,17825885000,42,0,0
17820,17826885000,-42,1,1
17821,17827885000,-40,1,1
17822,17828885000,38,0,0
17823,17829885000,-38,1,1
17824,17830885000,40,0,0
17825,17831885000,40,0,0
17826,17832885000,-38,1,1
17827,17833885000,38,0,0
17828,17834885000,-38,1,1
17829,17835885000,40,0,0
17830,17836885000,46,0,0
17831,17837885000,46,0,0
17832,17838885000,42,0,0
17833,17839885000,-42,1,1
17834,17840885000,-46,1,1
17835,17841885000,-48,1,1
17836,17842885000,-46,1,1
17837,17843885000,-42,1,1
17838,17844885000,42,0,0
17839,17845885000,46,0,0
17840,17846885000,40,0,0
17841,17847885000,-38,1,1
17842,17848885000,38,0,0
17843,17849885000,-40,1,1
17844,17850885000,-42,1,1
17845,17851885000,42,0,0
17846,17852885000,46,0,0
17847,17853885000,40,0,0
17848,17854885000,-40,1,1
17849,17855885000,40,0,0
17850,17856885000,42,0,0
17851,17857885000,-42,1,1
17852,17858885000,-46,1,1
17853,17859885000,-42,1,1
17854,17860885000,42,0,0
17855,17861885000,40,0,0
17856,17862885000,-40,1,1
17857,17863885000,40,0,0
17858,17864885000,46,0,0
17859,17865885000,46,0,0
17860,17866885000,40,0,0
17861,17867885000,-38,1,1
17862,17868885000,38,0,0
17863,17869885000,-38,1,1
17864,17870885000,40,0,0
17865,17871885000,46,0,0
17866,17872885000,48,0,0
17867,17873885000,48,0,0
17868,17874885000,48,0,0
17869,17875885000,46,0,0
17870,17876885000,40,0,0
17871,17877885000,-38,1,1
17872,17878885000,38,0,0
17873,17879885000,-38,1,1
17874,17880885000,38,0,0
17875,17881885000,-40,1,1
17876,17882885000,-46,1,1
17877,17883885000,-42,1,1
17878,17884885000,42,0,0
17879,17885885000,46,0,0
17880,17886885000,40,0,0
17881,17887885000,-40,1,1
17882,17888885000,40,0,0
17883,17889885000,46,0,0
17884,17890885000,40,0,0
17885,17891885000,-40,1,1
17886,17892885000,40,0,0
17887,17893885000,40,0,0
17888,17894885000,-38,1,1
17889,17895885000,38,0,0
17890,17896885000,-40,1,1
17891,17897885000,-42,1,1
17892,17898885000,42,0,0
17893,17899885000,42,0,0
17894,17900885000,-42,1,1
17895,17901885000,-46,1,1
17896,17902885000,-42,1,1
17897,17903885000,42,0,0
17898,17904885000,46,0,0
17899,17905885000,42,0,0
17900,17906885000,-42,1,1
17901,17907885000,-46,1,1
17902,17908885000,-46,1,1
17903,17909885000,-42,1,1
17904,17910885000,42,0,0
17905,17911885000,46,0,0
17906,17912885000,42,0,0
17907,17913885000,-42,1,1
17908,17914885000,-40,1,1
17909,17915885000,38,0,0
17910,17916885000,-38,1,1
17911,17917885000,38,0,0
17912,17918885000,-38,1,1
17913,17919885000,38,0,0
17914,17920885000,-40,1,1
17915,17921885000,-40,1,1
17916,17922885000,40,0,0
17917,17923885000,-40,1,1
17918,17924885000,-46,1,1
17919,17925885000,-48,1,1
17920,17926885000,-48,1,1
17921,17927885000,-48,1,1
17922,17928885000,-46,1,1
17923,17929885000,-40,1,1
17924,17930885000,38,0,0
17925,17931885000,-38,1,1
17926,17932885000,40,0,0
17927,17933885000,40,0,0
17928,17934885000,-40,1,1
17929,17935885000,40,0,0
17930,17936885000,46,0,0
17931,17937885000,46,0,0
17932,17938885000,40,0,0
17933,17939885000,-40,1,1
17934,17940885000,40,0,0
17935,17941885000,42,0,0
17936,17942885000,-42,1,1
17937,17943885000,-46,1,1
17938,17944885000,-46,1,1
17939,17945885000,-40,1,1
17940,17946885000,40,0,0
17941,17947885000,-40,1,1
17942,17948885000,-40,1,1
17943,17949885000,40,0,0
17944,17950885000,-40,1,1
17945,17951885000,-46,1,1
17946,17952885000,-42,1,1
17947,17953885000,42,0,0
17948,17954885000,46,0,0
17949,17955885000,42,0,0
17950,17956885000,-42,1,1
17951,17957885000,-46,1,1
17952,17958885000,-46,1,1
17953,17959885000,-40,1,1
17954,17960885000,38,0,0
17955,17961885000,-38,1,1
17956,17962885000,40,0,0
17957,17963885000,40,0,0
17958,17964885000,-40,1,1
17959,17965885000,40,0,0
17960,17966885000,46,0,0
17961,17967885000,48,0,0
17962,17968885000,48,0,0
17963,17969885000,48,0,0
17964,17970885000,48,0,0
17965,17971885000,48,0,0
17966,17972885000,48,0,0
17967,17973885000,46,0,0
17968,17974885000,40,0,0
17969,17975885000,-38,1,1
17970,17976885000,38,0,0
17971,17977885000,-40,1,1
17972,17978885000,-46,1,1
17973,17979885000,-42,1,1
17974,17980885000,42,0,0
17975,17981885000,46,0,0
17976,17982885000,46,0,0
17977,17983885000,40,0,0
17978,17984885000,-40,1,1
17979,17985885000,40,0,0
17980,17986885000,46,0,0
17981,17987885000,46,0,0
17982,17988885000,42,0,0
17983,17989885000,-42,1,1
17984,17990885000,-40,1,1
17985,17991885000,40,0,0
17986,17992885000,-40,1,1
17987,17993885000,-42,1,1
17988,17994885000,42,0,0
17989,17995885000,40,0,0
17990,17996885000,-38,1,1
17991,17997885000,38,0,0
17992,17998885000,-40,1,1
17993,17999885000,-46,1,1
17994,18000885000,-46,1,1
17995,18001885000,-40,1,1
17996,18002885000,38,0,0
17997,18003885000,-38,1,1
17998,18004885000,38,0,0
17999,18005885000,-40,1,1
18000,18006885000,-42,1,1
18001,18007885000,42,0,0
18002,18008885000,46,0,0
18003,18009885000,42,0,0
18004,18010885000,-42,1,1
18005,18011885000,-46,1,1
18006,18012885000,-46,1,1
18007,18013885000,-42,1,1
18008,18014885000,42,0,0
18009,18015885000,40,0,0
18010,18016885000,-38,1,1
18011,18017885000,38,0,0
18012,18018885000,-38,1,1
18013,18019885000,40,0,0
18014,18020885000,40,0,0
18015,18021885000,-40,1,1
18016,18022885000,40,0,0
18017,18023885000,40,0,0
18018,18024885000,-38,1,1
18019,18025885000,38,0,0
18020,18026885000,-38,1,1
18021,18027885000,38,0,0
18022,18028885000,-40,1,1
18023,18029885000,-40,1,1
18024,18030885000,40,0,0
18025,18031885000,-40,1,1
18026,18032885000,-42,1,1
18027,18033885000,42,0,0
18028,18034885000,46,0,0
18029,18035885000,40,0,0
18030,18036885000,-38,1,1
18031,18037885000,38,0,0
18032,18038885000,-38,1,1
18033,18039885000,38,0,0
18034,18040885000,-40,1,1
18035,18041885000,-40,1,1
18036,18042885000,40,0,0
18037,18043885000,-40,1,1
18038,18044885000,-46,1,1
18039,18045885000,-40,1,1
18040,18046885000,38,0,0
18041,18047885000,-38,1,1
18042,18048885000,40,0,0
18043,18049885000,46,0,0
18044,18050885000,42,0,0
18045,18051885000,-42,1,1
18046,18052885000,-42,1,1
18047,18053885000,42,0,0
18048,18054885000,42,0,0
18049,18055885000,-42,1,1
18050,18056885000,-40,1,1
18051,18057885000,38,0,0
18052,18058885000,-38,1,1
18053,18059885000,38,0,0
18054,18060885000,-38,1,1
18055,18061885000,40,0,0
18056,18062885000,46,0,0
18057,18063885000,46,0,0
18058,18064885000,42,0,0
18059,18065885000,-42,1,1
18060,18066885000,-46,1,1
18061,18067885000,-48,1,1
18062,18068885000,-46,1,1
18063,18069885000,-42,1,1
18064,18070885000,42,0,0
18065,18071885000,46,0,0
18066,18072885000,48,0,0
18067,18073885000,48,0,0
18068,18074885000,46,0,0
18069,18075885000,40,0,0
18070,18076885000,-38,1,1
18071,18077885000,38,0,0
18072,18078885000,-40,1,1
18073,18079885000,-46,1,1
18074,18080885000,-42,1,1
18075,18081885000,42,0,0
18076,18082885000,42,0,0
18077,18083885000,-42,1,1
18078,18084885000,-42,1,1
18079,18085885000,42,0,0
18080,18086885000,42,0,0
18081,18087885000,-42,1,1
18082,18088885000,-40,1,1
18083,18089885000,40,0,0
18084,18090885000,-40,1,1
18085,18091885000,-40,1,1
18086,18092885000,38,0,0
18087,18093885000,-38,1,1
18088,18094885000,38,0,0
18089,18095885000,-38,1,1
18090,18096885000,38,0,0
18091,18097885000,-40,1,1
18092,18098885000,-46,1,1
18093,18099885000,-48,1,1
18094,18100885000,-46,1,1
18095,18101885000,-40,1,1
18096,18102885000,40,0,0
18097,18103885000,-40,1,1
18098,18104885000,-46,1,1
18099,18105885000,-42,1,1
18100,18106885000,42,0,0
18101,18107885000,40,0,0
18102,18108885000,-40,1,1
18103,18109885000,40,0,0
18104,18110885000,40,0,0
18105,18111885000,-40,1,1
18106,18112885000,40,0,0
18107,18113885000,46,0,0
18108,18114885000,42,0,0
18109,18115885000,-42,1,1
18110,18116885000,-46,1,1
18111,18117885000,-48,1,1
18112,18118885000,-48,1,1
18113,18119885000,-46,1,1
18114,18120885000,-40,1,1
18115,18121885000,38,0,0
18116,18122885000,-38,1,1
18117,18123885000,40,0,0
18118,18124885000,42,0,0
18119,18125885000,-42,1,1
18120,18126885000,-42,1,1
18121,18127885000,42,0,0
18122,18128885000,42,0,0
18123,18129885000,-42,1,1
18124,18130885000,-46,1,1
18125,18131885000,-48,1,1
18126,18132885000,-46,1,1
18127,18133885000,-42,1,1
18128,18134885000,42,0,0
18129,18135885000,42,0,0
18130,18136885000,-42,1,1
18131,18137885000,-46,1,1
18132,18138885000,-48,1,1
18133,18139885000,-46,1,1
18134,18140885000,-40,1,1
18135,18141885000,40,0,0
18136,18142885000,-40,1,1
18137,18143885000,-40,1,1
18138,18144885000,40,0,0
18139,18145885000,-40,1,1
18140,18146885000,-40,1,1
18141,18147885000,40,0,0
18142,18148885000,-40,1,1
18143,18149885000,-46,1,1
18144,18150885000,-46,1,1
18145,18151885000,-40,1,1
18146,18152885000,38,0,0
18147,18153885000,-38,1,1
18148,18154885000,38,0,0
18149,18155885000,-40,1,1
18150,18156885000,-46,1,1
18151,18157885000,-42,1,1
18152,18158885000,42,0,0
18153,18159885000,40,0,0
18154,18160885000,-40,1,1
18155,18161885000,40,0,0
18156,18162885000,46,0,0
18157,18163885000,48,0,0
18158,18164885000,46,0,0
18159,18165885000,40,0,0
18160,18166885000,-38,1,1
18161,18167885000,38,0,0
18162,18168885000,-40,1,1
18163,18169885000,-46,1,1
18164,18170885000,-40,1,1
18165,18171885000,40,0,0
18166,18172885000,-40,1,1
18167,18173885000,-46,1,1
18168,18174885000,-42,1,1
18169,18175885000,42,0,0
18170,18176885000,42,0,0
18171,18177885000,-42,1,1
18172,18178885000,-40,1,1
18173,18179885000,40,0,0
18174,18180885000,-40,1,1
18175,18181885000,-46,1,1
18176,18182885000,-48,1,1
18177,18183885000,-46,1,1
18178,18184885000,-40,1,1
18179,18185885000,40,0,0
18180,18186885000,-40,1,1
18181,18187885000,-46,1,1
18182,18188885000,-40,1,1
18183,18189885000,38,0,0
18184,18190885000,-38,1,1
18185,18191885000,40,0,0
18186,18192885000,42,0,0
18187,18193885000,-42,1,1
18188,18194885000,-46,1,1
18189,18195885000,-40,1,1
18190,18196885000,40,0,0
18191,18197885000,-40,1,1
18192,18198885000,-42,1,1
18193,18199885000,42,0,0
18194,18200885000,46,0,0
18195,18201885000,46,0,0
18196,18202885000,42,0,0
18197,18203885000,-42,1,1
18198,18204885000,-46,1,1
18199,18205885000,-48,1,1
18200,18206885000,-48,1,1
18201,18207885000,-48,1,1
18202,18208885000,-46,1,1
18203,18209885000,-42,1,1
18204,18210885000,42,0,0
18205,18211885000,46,0,0
18206,18212885000,40,0,0
18207,18213885000,-40,1,1
18208,18214885000,40,0,0
18209,18215885000,42,0,0
18210,18216885000,-42,1,1
18211,18217885000,-46,1,1
18212,18218885000,-48,1,1
18213,18219885000,-48,1,1
18214,18220885000,-46,1,1
18215,18221885000,-40,1,1
18216,18222885000,38,0,0
18217,18223885000,-38,1,1
18218,18224885000,38,0,0
18219,18225885000,-40,1,1
18220,18226885000,-40,1,1
18221,18227885000,38,0,0
18222,18228885000,-38,1,1
18223,18229885000,40,0,0
18224,18230885000,42,0,0
18225,18231885000,-42,1,1
18226,18232885000,-42,1,1
18227,18233885000,42,0,0
18228,18234885000,40,0,0
18229,18235885000,-38,1,1
18230,18236885000,38,0,0
18231,18237885000,-40,1,1
18232,18238885000,-46,1,1
18233,18239885000,-40,1,1
18234,18240885000,38,0,0
18235,18241885000,-38,1,1
18236,18242885000,40,0,0
18237,18243885000,46,0,0
18238,18244885000,46,0,0
18239,18245885000,42,0,0
18240,18246885000,-42,1,1
18241,18247885000,-40,1,1
18242,18248885000,38,0,0
18243,18249885000,-38,1,1
18244,18250885000,38,0,0
18245,18251885000,-38,1,1
18246,18252885000,40,0,0
18247,18253885000,40,0,0
18248,18254885000,-38,1,1
18249,18255885000,38,0,0
18250,18256885000,-40,1,1
18251,18257885000,-46,1,1
18252,18258885000,-40,1,1
18253,18259885000,40,0,0
18254,18260885000,-40,1,1
18255,18261885000,-42,1,1
18256,18262885000,42,0,0
18257,18263885000,46,0,0
18258,18264885000,48,0,0
18259,18265885000,46,0,0
18260,18266885000,42,0,0
18261,18267885000,-42,1,1
18262,18268885000,-42,1,1
18263,18269885000,42,0,0
18264,18270885000,46,0,0
18265,18271885000,42,0,0
18266,18272885000,-42,1,1
18267,18273885000,-46,1,1
18268,18274885000,-48,1,1
18269,18275885000,-46,1,1
18270,18276885000,-42,1,1
18271,18277885000,42,0,0
18272,18278885000,42,0,0
18273,18279885000,-42,1,1
18274,18280885000,-40,1,1
18275,18281885000,38,0,0
18276,18282885000,-38,1,1
18277,18283885000,40,0,0
18278,18284885000,42,0,0
18279,18285885000,-42,1,1
18280,18286885000,-46,1,1
18281,18287885000,-46,1,1
18282,18288885000,-42,1,1
18283,18289885000,42,0,0
18284,18290885000,46,0,0
18285,18291885000,42,0,0
18286,18292885000,-42,1,1
18287,18293885000,-42,1,1
18288,18294885000,42,0,0
18289,18295885000,42,0,0
18290,18296885000,-42,1,1
18291,18297885000,-40,1,1
18292,18298885000,38,0,0
18293,18299885000,-38,1,1
18294,18300885000,40,0,0
18295,18301885000,42,0,0
18296,18302885000,-42,1,1
18297,18303885000,-42,1,1
